ticket_id,customer_id,agent_id,region,department,priority,status,created_at,first_response_at,resolved_at,source
TKT0532,CUST0064,AGT003,NORTHEAST,ACCOUNT,high,open,2023-11-28 22:00:00,2023-11-29 00:56:00,2023-12-02 19:00:00,helpdesk
TKT0533,CUST0023,AGT025,SOUTHEAST,RETURNS,medium,open,2024-06-07 19:00:00,2024-06-07 19:50:00,2024-06-09 21:00:00,crm
TKT0534,CUST0229,AGT010,northeast,TECHNICAL,low,open,2023-07-03 22:00:00,2023-07-03 22:23:00,2023-07-06 05:00:00,crm
TKT0535,CUST0256,AGT018,southeast,BILLING,urgent,open,2023-01-04 19:00:00,2023-01-04 20:14:00,2023-01-04 22:00:00,crm
TKT0536,CUST0041,AGT020,SOUTHWEST,BILLING,medium,pending,2024-08-25 21:00:00,2024-08-25 23:11:00,2024-08-28 09:00:00,helpdesk
TKT0537,CUST0076,AGT002,northeast,RETURNS,low,open,2024-09-26 20:00:00,2024-09-26 22:32:00,,crm
TKT0538,CUST0045,AGT002,NORTHEAST,ACCOUNT,medium,open,2024-11-14 18:00:00,2024-11-14 20:44:00,2024-11-16 10:00:00,helpdesk
TKT0539,CUST0091,AGT015,northeast,SHIPPING,high,open,2024-09-17 21:00:00,2024-09-17 23:42:00,2024-09-21 00:00:00,crm
TKT0540,CUST0219,AGT027,SOUTHWEST,BILLING,high,resolved,2023-11-03 10:00:00,2023-11-03 11:44:00,2023-11-05 12:00:00,crm
TKT0541,CUST0269,AGT007,northeast,TECHNICAL,low,open,2023-05-05 22:00:00,2023-05-05 23:20:00,2023-05-07 18:00:00,crm
TKT0542,CUST0163,AGT009,SOUTHWEST,SHIPPING,high,open,2024-05-10 23:00:00,2024-05-11 01:44:00,2024-05-14 19:00:00,helpdesk
TKT0543,CUST0093,AGT029,SOUTHWEST,TECHNICAL,high,open,2024-06-16 23:00:00,2024-06-17 01:51:00,2024-06-19 16:00:00,crm
TKT0544,CUST0107,AGT026,SOUTHWEST,ACCOUNT,urgent,open,2023-05-02 00:00:00,2023-05-02 02:09:00,2023-05-05 10:00:00,helpdesk
TKT0545,CUST0104,AGT023,MIDWEST,RETURNS,low,resolved,2023-12-25 17:00:00,2023-12-25 19:53:00,,helpdesk
TKT0546,CUST0171,AGT011,WEST,SHIPPING,low,open,2024-06-02 17:00:00,2024-06-02 18:32:00,2024-06-02 19:00:00,crm
TKT0547,CUST0070,AGT016,SOUTHEAST,ACCOUNT,high,resolved,2023-12-05 10:00:00,2023-12-05 12:12:00,2023-12-08 00:00:00,helpdesk
TKT0548,CUST0162,AGT018,SOUTHWEST,BILLING,medium,pending,2023-02-27 16:00:00,2023-02-27 17:26:00,2023-03-02 18:00:00,helpdesk
TKT0549,CUST0174,AGT013,northeast,SHIPPING,medium,pending,2023-12-29 02:00:00,2023-12-29 02:48:00,2023-12-30 15:00:00,helpdesk
TKT0550,CUST0162,AGT023,NORTHEAST,RETURNS,urgent,open,2023-07-11 19:00:00,2023-07-11 19:39:00,2023-07-13 12:00:00,helpdesk
TKT0551,CUST0155,AGT006,NORTHEAST,RETURNS,low,open,2023-09-01 11:00:00,2023-09-01 13:05:00,2023-09-03 03:00:00,crm
TKT0552,CUST0079,AGT007,MIDWEST,ACCOUNT,high,resolved,2024-03-30 16:00:00,2024-03-30 16:16:00,2024-04-02 07:00:00,crm
TKT0553,CUST0236,AGT013,northeast,SHIPPING,low,open,2023-04-11 16:00:00,2023-04-11 16:43:00,2023-04-12 20:00:00,helpdesk
TKT0554,CUST0024,AGT004,SOUTHWEST,RETURNS,low,pending,2023-02-15 21:00:00,2023-02-15 23:42:00,2023-02-16 10:00:00,helpdesk
TKT0555,CUST0142,AGT018,MIDWEST,ACCOUNT,low,resolved,2024-10-16 06:00:00,2024-10-16 07:32:00,2024-10-17 09:00:00,crm
TKT0556,CUST0287,AGT017,NORTHEAST,TECHNICAL,high,pending,2023-06-11 08:00:00,2023-06-11 08:39:00,2023-06-11 11:00:00,helpdesk
TKT0557,CUST0037,AGT010,SOUTHWEST,RETURNS,urgent,open,2023-10-05 04:00:00,2023-10-05 05:22:00,2023-10-08 07:00:00,crm
TKT0558,CUST0045,AGT014,WEST,TECHNICAL,urgent,pending,2023-01-30 15:00:00,2023-01-30 15:22:00,2023-01-31 06:00:00,helpdesk
TKT0559,CUST0274,AGT003,southeast,ACCOUNT,medium,open,2023-11-16 10:00:00,2023-11-16 11:00:00,2023-11-20 07:00:00,helpdesk
TKT0560,CUST0239,AGT016,SOUTHEAST,TECHNICAL,medium,pending,2023-04-10 14:00:00,2023-04-10 15:29:00,2023-04-14 07:00:00,helpdesk
TKT0561,CUST0170,AGT026,southeast,RETURNS,urgent,resolved,2024-01-08 12:00:00,2024-01-08 12:56:00,2024-01-12 07:00:00,crm
TKT0562,CUST0088,AGT010,southeast,RETURNS,medium,pending,2023-03-08 15:00:00,2023-03-08 15:38:00,2023-03-10 13:00:00,crm
TKT0563,CUST0037,AGT026,MIDWEST,SHIPPING,urgent,resolved,2024-02-20 22:00:00,2024-02-20 22:37:00,2024-02-22 17:00:00,helpdesk
TKT0564,CUST0247,AGT013,NORTHEAST,RETURNS,medium,pending,2023-09-02 19:00:00,2023-09-02 20:12:00,2023-09-05 19:00:00,helpdesk
TKT0565,CUST0089,AGT022,northeast,BILLING,urgent,open,2024-03-21 18:00:00,2024-03-21 19:37:00,2024-03-24 17:00:00,helpdesk
TKT0566,CUST0208,AGT003,SOUTHWEST,BILLING,urgent,resolved,2023-11-30 17:00:00,2023-11-30 17:34:00,2023-12-03 03:00:00,helpdesk
TKT0567,CUST0072,AGT029,SOUTHWEST,BILLING,medium,pending,2024-10-22 21:00:00,2024-10-22 21:25:00,2024-10-23 10:00:00,crm
TKT0568,CUST0229,AGT007,SOUTHEAST,RETURNS,high,pending,2024-04-08 17:00:00,2024-04-08 18:24:00,2024-04-10 20:00:00,helpdesk
TKT0569,CUST0262,AGT013,southeast,TECHNICAL,high,open,2024-03-21 22:00:00,2024-03-21 23:38:00,2024-03-22 11:00:00,helpdesk
TKT0570,CUST0184,AGT004,southeast,RETURNS,low,open,2024-07-16 01:00:00,2024-07-16 01:10:00,2024-07-19 21:00:00,helpdesk
TKT0571,CUST0196,AGT013,WEST,ACCOUNT,medium,pending,2024-12-20 18:00:00,2024-12-20 19:50:00,2024-12-24 04:00:00,crm
TKT0572,CUST0185,AGT027,WEST,TECHNICAL,high,pending,2024-05-01 04:00:00,2024-05-01 04:58:00,2024-05-04 05:00:00,crm
TKT0573,CUST0250,AGT022,WEST,TECHNICAL,low,open,2023-05-18 00:00:00,2023-05-18 00:28:00,,helpdesk
TKT0574,CUST0233,AGT017,WEST,SHIPPING,urgent,resolved,2024-04-11 22:00:00,2024-04-12 00:44:00,2024-04-14 06:00:00,helpdesk
TKT0575,CUST0256,AGT028,northeast,TECHNICAL,high,resolved,2023-08-20 05:00:00,2023-08-20 06:58:00,,helpdesk
TKT0576,CUST0058,AGT019,WEST,BILLING,medium,pending,2023-02-04 01:00:00,2023-02-04 03:35:00,2023-02-06 16:00:00,helpdesk
TKT0577,CUST0046,AGT008,WEST,BILLING,high,pending,2024-04-21 16:00:00,2024-04-21 16:30:00,2024-04-24 12:00:00,crm
TKT0578,CUST0241,AGT019,northeast,RETURNS,urgent,resolved,2023-12-18 17:00:00,2023-12-18 17:12:00,2023-12-21 07:00:00,helpdesk
TKT0579,CUST0156,AGT024,southeast,SHIPPING,high,open,2023-10-24 05:00:00,2023-10-24 05:19:00,2023-10-27 23:00:00,helpdesk
TKT0580,CUST0150,AGT026,northeast,SHIPPING,low,resolved,2024-08-15 05:00:00,2024-08-15 07:36:00,2024-08-15 13:00:00,helpdesk
TKT0581,CUST0143,AGT009,SOUTHEAST,SHIPPING,high,resolved,2023-03-26 04:00:00,2023-03-26 06:19:00,2023-03-26 15:00:00,helpdesk
TKT0582,CUST0078,AGT022,WEST,RETURNS,medium,resolved,2023-01-15 23:00:00,2023-01-15 23:38:00,2023-01-19 06:00:00,crm
TKT0583,CUST0044,AGT005,SOUTHWEST,TECHNICAL,urgent,resolved,2024-05-11 05:00:00,2024-05-11 07:25:00,2024-05-11 11:00:00,helpdesk
TKT0584,CUST0108,AGT019,northeast,RETURNS,low,pending,2023-09-01 21:00:00,2023-09-01 23:02:00,2023-09-05 19:00:00,helpdesk
TKT0585,CUST0155,AGT016,northeast,SHIPPING,medium,resolved,2023-04-29 01:00:00,2023-04-29 01:52:00,2023-05-01 14:00:00,helpdesk
TKT0586,CUST0007,AGT010,southeast,ACCOUNT,urgent,pending,2024-04-30 08:00:00,2024-04-30 08:47:00,2024-05-03 05:00:00,helpdesk
TKT0587,CUST0182,AGT028,WEST,SHIPPING,high,resolved,2024-06-26 21:00:00,2024-06-26 21:20:00,2024-06-27 11:00:00,helpdesk
TKT0588,CUST0237,AGT025,northeast,TECHNICAL,medium,pending,2023-10-01 03:00:00,2023-10-01 04:15:00,2023-10-04 16:00:00,helpdesk
TKT0589,CUST0005,AGT027,NORTHEAST,BILLING,urgent,open,2024-11-24 22:00:00,2024-11-24 22:56:00,2024-11-26 16:00:00,crm
TKT0590,CUST0129,AGT007,NORTHEAST,BILLING,low,open,2024-12-02 14:00:00,2024-12-02 15:39:00,2024-12-03 20:00:00,crm
TKT0591,CUST0045,AGT028,SOUTHWEST,TECHNICAL,urgent,pending,2024-09-05 20:00:00,2024-09-05 20:41:00,2024-09-09 16:00:00,crm
TKT0592,CUST0039,AGT021,WEST,RETURNS,urgent,pending,2023-04-24 22:00:00,2023-04-24 22:57:00,2023-04-26 08:00:00,helpdesk
TKT0593,CUST0196,AGT013,MIDWEST,BILLING,high,resolved,2023-09-21 05:00:00,2023-09-21 05:28:00,2023-09-22 18:00:00,crm
TKT0594,CUST0092,AGT021,WEST,BILLING,medium,pending,2024-03-27 02:00:00,2024-03-27 04:15:00,2024-03-28 05:00:00,helpdesk
TKT0595,CUST0133,AGT004,NORTHEAST,BILLING,low,pending,2023-08-12 19:00:00,2023-08-12 21:54:00,2023-08-13 10:00:00,helpdesk
TKT0596,CUST0001,AGT030,NORTHEAST,ACCOUNT,high,open,2024-04-01 00:00:00,2024-04-01 02:17:00,2024-04-01 21:00:00,helpdesk
TKT0597,CUST0252,AGT016,WEST,ACCOUNT,low,pending,2024-02-05 18:00:00,2024-02-05 18:10:00,2024-02-08 13:00:00,crm
TKT0598,CUST0184,AGT011,northeast,RETURNS,urgent,open,2023-01-04 12:00:00,2023-01-04 14:13:00,2023-01-05 05:00:00,crm
TKT0599,CUST0149,AGT021,SOUTHEAST,TECHNICAL,low,resolved,2024-01-10 17:00:00,2024-01-10 18:37:00,2024-01-11 05:00:00,crm
TKT0600,CUST0184,AGT016,NORTHEAST,ACCOUNT,medium,open,2023-11-03 22:00:00,2023-11-03 23:49:00,2023-11-04 13:00:00,crm
TKT0601,CUST0033,AGT026,SOUTHWEST,RETURNS,urgent,pending,2023-07-17 00:00:00,2023-07-17 02:41:00,2023-07-18 08:00:00,helpdesk
TKT0602,CUST0022,AGT013,NORTHEAST,TECHNICAL,urgent,pending,2023-01-17 01:00:00,2023-01-17 02:36:00,2023-01-17 10:00:00,crm
TKT0603,CUST0251,AGT021,NORTHEAST,ACCOUNT,low,open,2024-08-16 07:00:00,2024-08-16 07:28:00,2024-08-16 13:00:00,crm
TKT0604,CUST0050,AGT015,SOUTHWEST,TECHNICAL,low,open,2023-01-15 05:00:00,2023-01-15 07:51:00,2023-01-15 13:00:00,crm
TKT0605,CUST0104,AGT014,MIDWEST,ACCOUNT,high,open,2024-05-24 19:00:00,2024-05-24 21:47:00,,crm
TKT0606,CUST0033,AGT004,MIDWEST,TECHNICAL,urgent,open,2023-11-26 06:00:00,2023-11-26 06:21:00,2023-11-29 11:00:00,helpdesk
TKT0607,CUST0021,AGT005,NORTHEAST,SHIPPING,urgent,open,2024-07-20 05:00:00,2024-07-20 07:02:00,2024-07-21 14:00:00,crm
TKT0608,CUST0046,AGT023,northeast,SHIPPING,high,resolved,2024-05-13 02:00:00,2024-05-13 02:11:00,2024-05-13 04:00:00,helpdesk
TKT0609,CUST0268,AGT015,WEST,TECHNICAL,medium,pending,2024-12-09 04:00:00,2024-12-09 05:02:00,2024-12-10 00:00:00,crm
TKT0610,CUST0155,AGT012,WEST,BILLING,medium,open,2024-09-02 05:00:00,2024-09-02 07:17:00,2024-09-05 13:00:00,crm
TKT0611,CUST0277,AGT017,SOUTHEAST,ACCOUNT,medium,resolved,2024-06-26 03:00:00,2024-06-26 05:48:00,2024-06-28 03:00:00,crm
TKT0612,CUST0243,AGT016,SOUTHEAST,TECHNICAL,low,open,2023-07-18 03:00:00,2023-07-18 03:48:00,2023-07-21 20:00:00,helpdesk
TKT0613,CUST0233,AGT002,NORTHEAST,BILLING,medium,open,2023-10-19 06:00:00,2023-10-19 08:01:00,2023-10-20 16:00:00,crm
TKT0614,CUST0228,AGT019,SOUTHWEST,RETURNS,urgent,open,2024-05-11 16:00:00,2024-05-11 16:39:00,2024-05-12 03:00:00,helpdesk
TKT0615,CUST0212,AGT028,SOUTHEAST,ACCOUNT,medium,open,2023-08-24 03:00:00,2023-08-24 04:33:00,,helpdesk
TKT0616,CUST0233,AGT006,WEST,RETURNS,medium,resolved,2024-08-22 15:00:00,2024-08-22 15:23:00,2024-08-25 00:00:00,crm
TKT0617,CUST0017,AGT023,SOUTHWEST,BILLING,high,open,2024-10-09 11:00:00,2024-10-09 12:19:00,2024-10-10 14:00:00,crm
TKT0618,CUST0113,AGT029,MIDWEST,SHIPPING,medium,pending,2024-04-21 14:00:00,2024-04-21 15:57:00,2024-04-22 13:00:00,crm
TKT0619,CUST0268,AGT016,southeast,TECHNICAL,urgent,resolved,2024-08-14 17:00:00,2024-08-14 18:08:00,2024-08-15 06:00:00,helpdesk
TKT0620,CUST0127,AGT011,WEST,SHIPPING,medium,pending,2023-01-15 23:00:00,2023-01-16 00:59:00,2023-01-19 23:00:00,crm
TKT0621,CUST0241,AGT024,southeast,SHIPPING,low,resolved,2024-08-10 00:00:00,2024-08-10 01:56:00,,helpdesk
TKT0622,CUST0043,AGT018,southeast,BILLING,urgent,open,2024-05-05 22:00:00,2024-05-05 22:35:00,2024-05-08 09:00:00,crm
TKT0623,CUST0009,AGT016,northeast,RETURNS,medium,pending,2024-01-03 09:00:00,2024-01-03 10:11:00,2024-01-06 21:00:00,helpdesk
TKT0624,CUST0238,AGT025,SOUTHEAST,ACCOUNT,medium,resolved,2024-08-07 23:00:00,2024-08-08 01:39:00,2024-08-08 04:00:00,helpdesk
TKT0625,CUST0171,AGT017,NORTHEAST,RETURNS,urgent,resolved,2024-12-21 20:00:00,2024-12-21 20:10:00,,crm
TKT0626,CUST0029,AGT017,northeast,RETURNS,low,open,2024-12-02 02:00:00,2024-12-02 04:48:00,2024-12-03 22:00:00,helpdesk
TKT0627,CUST0090,AGT021,SOUTHWEST,BILLING,medium,open,2024-01-10 14:00:00,2024-01-10 16:48:00,2024-01-10 21:00:00,helpdesk
TKT0628,CUST0298,AGT028,northeast,TECHNICAL,medium,resolved,2023-09-02 17:00:00,2023-09-02 17:39:00,2023-09-06 06:00:00,helpdesk
TKT0629,CUST0191,AGT012,WEST,ACCOUNT,low,resolved,2023-10-01 16:00:00,2023-10-01 17:58:00,,helpdesk
TKT0630,CUST0034,AGT007,WEST,BILLING,low,resolved,2024-04-07 19:00:00,2024-04-07 20:44:00,2024-04-11 11:00:00,crm
TKT0631,CUST0076,AGT016,SOUTHEAST,TECHNICAL,low,resolved,2023-10-23 02:00:00,2023-10-23 02:37:00,2023-10-24 01:00:00,helpdesk
TKT0632,CUST0228,AGT024,northeast,BILLING,high,open,2024-11-29 17:00:00,2024-11-29 17:43:00,2024-12-02 07:00:00,crm
TKT0633,CUST0297,AGT011,northeast,RETURNS,urgent,pending,2023-01-23 07:00:00,2023-01-23 09:23:00,2023-01-26 19:00:00,helpdesk
TKT0634,CUST0157,AGT006,southeast,RETURNS,medium,resolved,2024-04-13 09:00:00,2024-04-13 11:35:00,2024-04-14 03:00:00,helpdesk
TKT0635,CUST0086,AGT020,SOUTHEAST,SHIPPING,high,open,2023-10-23 01:00:00,2023-10-23 01:47:00,2023-10-25 00:00:00,crm
TKT0636,CUST0060,AGT002,MIDWEST,SHIPPING,medium,resolved,2024-12-26 22:00:00,2024-12-27 01:00:00,2024-12-27 19:00:00,helpdesk
TKT0637,CUST0163,AGT012,SOUTHEAST,RETURNS,urgent,pending,2024-01-14 05:00:00,2024-01-14 06:02:00,2024-01-17 06:00:00,crm
TKT0638,CUST0256,AGT025,SOUTHEAST,ACCOUNT,high,open,2024-06-30 09:00:00,2024-06-30 09:41:00,2024-06-30 14:00:00,crm
TKT0639,CUST0243,AGT029,MIDWEST,SHIPPING,medium,pending,2024-07-13 16:00:00,2024-07-13 17:34:00,2024-07-17 04:00:00,helpdesk
TKT0640,CUST0021,AGT005,northeast,SHIPPING,low,resolved,2023-12-13 22:00:00,2023-12-13 22:38:00,2023-12-17 21:00:00,crm
TKT0641,CUST0168,AGT002,SOUTHWEST,TECHNICAL,medium,resolved,2024-02-16 19:00:00,2024-02-16 20:06:00,2024-02-19 06:00:00,crm
TKT0642,CUST0045,AGT017,WEST,TECHNICAL,urgent,resolved,2023-01-24 02:00:00,2023-01-24 04:27:00,2023-01-26 13:00:00,crm
TKT0643,CUST0219,AGT012,WEST,RETURNS,low,resolved,2024-11-13 11:00:00,2024-11-13 12:51:00,2024-11-14 07:00:00,helpdesk
TKT0644,CUST0228,AGT024,WEST,ACCOUNT,high,open,2023-12-26 09:00:00,2023-12-26 11:04:00,,helpdesk
TKT0645,CUST0107,AGT010,WEST,SHIPPING,high,open,2024-02-29 04:00:00,2024-02-29 06:40:00,,helpdesk
TKT0646,CUST0213,AGT006,SOUTHWEST,ACCOUNT,medium,open,2023-04-01 00:00:00,2023-04-01 01:54:00,2023-04-04 11:00:00,crm
TKT0647,CUST0155,AGT027,SOUTHWEST,RETURNS,urgent,pending,2024-01-26 09:00:00,2024-01-26 11:31:00,,helpdesk
TKT0648,CUST0242,AGT004,northeast,RETURNS,urgent,open,2023-08-18 00:00:00,2023-08-18 00:10:00,2023-08-18 21:00:00,helpdesk
TKT0649,CUST0142,AGT016,NORTHEAST,SHIPPING,high,pending,2024-12-05 20:00:00,2024-12-05 21:12:00,2024-12-06 01:00:00,helpdesk
TKT0650,CUST0062,AGT012,SOUTHWEST,SHIPPING,low,resolved,2024-08-02 13:00:00,2024-08-02 14:16:00,2024-08-05 23:00:00,crm
TKT0651,CUST0070,AGT012,SOUTHEAST,BILLING,high,resolved,2024-08-18 01:00:00,2024-08-18 01:47:00,2024-08-19 19:00:00,helpdesk
TKT0652,CUST0040,AGT017,SOUTHEAST,TECHNICAL,low,pending,2024-10-13 11:00:00,2024-10-13 11:22:00,2024-10-15 02:00:00,crm
TKT0653,CUST0139,AGT022,northeast,RETURNS,low,pending,2024-07-10 10:00:00,2024-07-10 11:30:00,2024-07-14 03:00:00,helpdesk
TKT0654,CUST0249,AGT014,MIDWEST,TECHNICAL,low,open,2023-05-28 00:00:00,2023-05-28 00:45:00,2023-05-30 20:00:00,crm
TKT0655,CUST0270,AGT028,SOUTHWEST,SHIPPING,low,resolved,2024-05-30 07:00:00,2024-05-30 07:58:00,2024-06-02 08:00:00,helpdesk
TKT0656,CUST0160,AGT023,MIDWEST,TECHNICAL,urgent,pending,2023-03-20 03:00:00,2023-03-20 03:43:00,2023-03-20 07:00:00,helpdesk
TKT0657,CUST0061,AGT008,SOUTHEAST,TECHNICAL,medium,resolved,2023-06-26 22:00:00,2023-06-26 23:27:00,2023-06-27 03:00:00,crm
TKT0658,CUST0058,AGT003,NORTHEAST,ACCOUNT,urgent,open,2023-08-03 04:00:00,2023-08-03 04:30:00,2023-08-05 12:00:00,crm
TKT0659,CUST0241,AGT004,MIDWEST,BILLING,low,resolved,2023-04-21 01:00:00,2023-04-21 03:58:00,2023-04-23 20:00:00,crm
TKT0660,CUST0103,AGT006,northeast,RETURNS,low,open,2023-04-09 03:00:00,2023-04-09 05:44:00,2023-04-10 07:00:00,crm
TKT0661,CUST0257,AGT025,northeast,SHIPPING,medium,pending,2023-10-12 18:00:00,2023-10-12 19:39:00,2023-10-14 17:00:00,crm
TKT0662,CUST0099,AGT010,SOUTHEAST,SHIPPING,low,pending,2023-04-12 18:00:00,2023-04-12 18:13:00,2023-04-15 15:00:00,crm
TKT0663,CUST0095,AGT015,northeast,BILLING,medium,resolved,2023-08-08 16:00:00,2023-08-08 18:11:00,2023-08-10 16:00:00,helpdesk
TKT0664,CUST0161,AGT004,WEST,BILLING,medium,resolved,2024-03-10 06:00:00,2024-03-10 08:21:00,2024-03-11 13:00:00,helpdesk
TKT0665,CUST0168,AGT016,NORTHEAST,ACCOUNT,high,resolved,2024-12-22 09:00:00,2024-12-22 11:32:00,,helpdesk
TKT0666,CUST0220,AGT007,southeast,BILLING,urgent,pending,2024-12-04 14:00:00,2024-12-04 15:07:00,2024-12-07 14:00:00,helpdesk
TKT0667,CUST0225,AGT017,northeast,BILLING,low,open,2023-07-03 00:00:00,2023-07-03 02:15:00,2023-07-06 16:00:00,helpdesk
TKT0668,CUST0087,AGT003,MIDWEST,TECHNICAL,high,open,2024-02-15 22:00:00,2024-02-16 00:41:00,2024-02-16 13:00:00,helpdesk
TKT0669,CUST0298,AGT019,MIDWEST,ACCOUNT,high,resolved,2023-05-06 07:00:00,2023-05-06 08:58:00,2023-05-10 05:00:00,helpdesk
TKT0670,CUST0056,AGT004,MIDWEST,ACCOUNT,urgent,open,2024-05-11 16:00:00,2024-05-11 17:21:00,2024-05-12 12:00:00,crm
TKT0671,CUST0014,AGT006,WEST,SHIPPING,high,open,2023-01-31 03:00:00,2023-01-31 03:23:00,2023-01-31 13:00:00,helpdesk
TKT0672,CUST0267,AGT025,WEST,ACCOUNT,medium,resolved,2024-09-28 19:00:00,2024-09-28 19:34:00,2024-09-29 06:00:00,helpdesk
TKT0673,CUST0277,AGT018,NORTHEAST,BILLING,urgent,open,2024-05-17 16:00:00,2024-05-17 17:16:00,2024-05-20 15:00:00,helpdesk
TKT0674,CUST0017,AGT006,SOUTHWEST,RETURNS,medium,resolved,2024-04-05 10:00:00,2024-04-05 11:46:00,2024-04-07 20:00:00,helpdesk
TKT0675,CUST0292,AGT022,WEST,SHIPPING,urgent,resolved,2023-05-18 09:00:00,2023-05-18 10:49:00,2023-05-21 01:00:00,crm
TKT0676,CUST0194,AGT020,northeast,RETURNS,high,resolved,2024-06-02 01:00:00,2024-06-02 02:50:00,2024-06-03 12:00:00,crm
TKT0677,CUST0179,AGT026,northeast,SHIPPING,low,pending,2023-01-29 18:00:00,2023-01-29 18:21:00,2023-01-30 12:00:00,helpdesk
TKT0678,CUST0211,AGT012,NORTHEAST,TECHNICAL,medium,open,2024-01-25 03:00:00,2024-01-25 04:59:00,2024-01-27 01:00:00,helpdesk
TKT0679,CUST0087,AGT001,SOUTHWEST,RETURNS,low,resolved,2024-08-29 02:00:00,2024-08-29 02:26:00,2024-08-30 19:00:00,helpdesk
TKT0680,CUST0241,AGT019,NORTHEAST,RETURNS,urgent,pending,2024-08-04 16:00:00,2024-08-04 17:57:00,,helpdesk
TKT0681,CUST0106,AGT011,WEST,SHIPPING,high,open,2023-11-27 18:00:00,2023-11-27 18:35:00,2023-11-30 10:00:00,helpdesk
TKT0682,CUST0039,AGT027,southeast,SHIPPING,medium,resolved,2024-01-08 13:00:00,2024-01-08 14:01:00,2024-01-11 06:00:00,helpdesk
TKT0683,CUST0048,AGT023,southeast,SHIPPING,low,pending,2023-02-18 09:00:00,2023-02-18 11:36:00,2023-02-20 14:00:00,helpdesk
TKT0684,CUST0108,AGT012,southeast,BILLING,high,pending,2023-10-07 02:00:00,2023-10-07 04:35:00,2023-10-09 23:00:00,helpdesk
TKT0685,CUST0206,AGT009,SOUTHWEST,SHIPPING,urgent,pending,2024-03-19 21:00:00,2024-03-19 23:28:00,2024-03-21 15:00:00,crm
TKT0686,CUST0110,AGT022,southeast,ACCOUNT,high,pending,2023-01-20 20:00:00,2023-01-20 22:22:00,2023-01-21 21:00:00,helpdesk
TKT0687,CUST0187,AGT015,SOUTHEAST,TECHNICAL,medium,pending,2024-08-02 23:00:00,2024-08-03 01:50:00,2024-08-03 08:00:00,helpdesk
TKT0688,CUST0212,AGT009,southeast,RETURNS,medium,resolved,2024-03-21 13:00:00,2024-03-21 14:31:00,2024-03-21 23:00:00,crm
TKT0689,CUST0126,AGT026,southeast,RETURNS,urgent,resolved,2024-02-20 07:00:00,2024-02-20 07:39:00,2024-02-21 04:00:00,helpdesk
TKT0690,CUST0070,AGT001,MIDWEST,RETURNS,medium,pending,2024-03-08 20:00:00,2024-03-08 20:19:00,2024-03-09 23:00:00,crm
TKT0691,CUST0153,AGT028,NORTHEAST,ACCOUNT,high,pending,2024-05-12 00:00:00,2024-05-12 00:24:00,2024-05-12 12:00:00,crm
TKT0692,CUST0257,AGT030,NORTHEAST,SHIPPING,high,resolved,2024-02-11 23:00:00,2024-02-11 23:45:00,2024-02-13 07:00:00,crm
TKT0693,CUST0300,AGT024,WEST,TECHNICAL,urgent,open,2023-09-01 19:00:00,2023-09-01 19:41:00,2023-09-03 13:00:00,crm
TKT0694,CUST0131,AGT028,SOUTHWEST,BILLING,urgent,pending,2023-04-20 05:00:00,2023-04-20 06:04:00,2023-04-21 18:00:00,helpdesk
TKT0695,CUST0127,AGT009,southeast,TECHNICAL,high,resolved,2024-12-17 03:00:00,2024-12-17 04:31:00,2024-12-20 02:00:00,helpdesk
TKT0696,CUST0028,AGT023,southeast,TECHNICAL,high,pending,2023-11-12 00:00:00,2023-11-12 02:55:00,,helpdesk
TKT0697,CUST0122,AGT028,WEST,ACCOUNT,low,resolved,2023-11-13 20:00:00,2023-11-13 21:42:00,2023-11-17 13:00:00,helpdesk
TKT0698,CUST0083,AGT030,WEST,RETURNS,urgent,open,2023-11-05 02:00:00,2023-11-05 03:10:00,2023-11-06 18:00:00,helpdesk
TKT0699,CUST0171,AGT023,WEST,BILLING,medium,pending,2023-03-24 15:00:00,2023-03-24 17:10:00,2023-03-28 15:00:00,helpdesk
TKT0700,CUST0281,AGT024,MIDWEST,ACCOUNT,low,open,2024-06-02 02:00:00,2024-06-02 03:40:00,2024-06-04 09:00:00,crm
TKT0701,CUST0103,AGT021,MIDWEST,RETURNS,low,open,2024-10-07 14:00:00,2024-10-07 16:54:00,,crm
TKT0702,CUST0211,AGT026,MIDWEST,ACCOUNT,urgent,pending,2023-09-13 16:00:00,2023-09-13 18:56:00,2023-09-14 10:00:00,crm
TKT0703,CUST0102,AGT003,WEST,RETURNS,medium,resolved,2023-09-24 05:00:00,2023-09-24 07:41:00,2023-09-26 00:00:00,helpdesk
TKT0704,CUST0118,AGT030,NORTHEAST,ACCOUNT,medium,resolved,2024-08-07 07:00:00,2024-08-07 07:15:00,2024-08-07 11:00:00,crm
TKT0705,CUST0077,AGT003,MIDWEST,TECHNICAL,low,open,2023-02-20 12:00:00,2023-02-20 14:48:00,2023-02-22 20:00:00,helpdesk
TKT0706,CUST0105,AGT007,southeast,RETURNS,high,pending,2024-04-09 21:00:00,2024-04-09 23:16:00,2024-04-10 14:00:00,helpdesk
TKT0707,CUST0145,AGT024,northeast,TECHNICAL,urgent,open,2024-01-27 04:00:00,2024-01-27 06:00:00,2024-01-28 08:00:00,helpdesk
TKT0708,CUST0231,AGT030,SOUTHEAST,RETURNS,urgent,open,2023-05-30 00:00:00,2023-05-30 01:24:00,2023-05-31 11:00:00,crm
TKT0709,CUST0109,AGT023,WEST,ACCOUNT,high,open,2024-04-25 04:00:00,2024-04-25 05:32:00,2024-04-28 22:00:00,crm
